,playerID,Name,AB,H,average,Empirical Bayes Estimate,alpha1,beta1,PEP,Cumulative Mean
8526,tayloza02,Zack Taylor,2865,748,0.261082024433,0.262297626116,865.983577844,2435.54678928,0.999999184302,0.860218881695
7601,santoro01,Ron Santo,8143,2254,0.276802161366,0.276470095255,2371.98357784,6207.54678928,0.999999193695,0.860332895
6993,raderda01,Dave Rader,2405,619,0.25738045738,0.259361499835,736.983577844,2104.54678928,0.999999206694,0.860446722475
723,blancgr01,Gregor Blanco,2516,650,0.258346581876,0.260110306196,767.983577844,2184.54678928,0.999999211534,0.860560364567
2882,frymatr01,Travis Fryman,6481,1776,0.274031785218,0.273794761617,1893.98357784,5023.54678928,0.999999213719,0.860673821727
5074,lopezhe01,Hector Lopez,4644,1251,0.269379844961,0.269456824174,1368.98357784,3711.54678928,0.999999223928,0.860787094411
2185,devliar01,Art Devlin,4412,1185,0.268585675431,0.268737839961,1302.98357784,3545.54678928,0.999999227258,0.860900183065
2203,diazei01,Einar Diaz,2061,523,0.253760310529,0.256646960647,640.983577844,1856.54678928,0.999999230224,0.861013088136
7815,shannsp01,Spike Shannon,2613,677,0.259089169537,0.260690493991,794.983577844,2254.54678928,0.999999235235,0.861125810072
8244,stearjo01,John Stearns,2681,696,0.25960462514,0.261098844915,813.983577844,2303.54678928,0.999999242871,0.86123834932
4819,laryly01,Lyn Lary,4603,1239,0.269172278949,0.269267864065,1356.98357784,3682.54678928,0.999999263694,0.861350706336
6871,posadjo01,Jorge Posada,6092,1664,0.273145108339,0.272953249451,1781.98357784,4746.54678928,0.999999268259,0.861462881548
6367,odeake01,Ken O'Dea,2195,560,0.255125284738,0.257638515715,677.983577844,1953.54678928,0.999999276559,0.8615748754
8741,tucketh01,Thurman Tucker,2231,570,0.255490811295,0.257910307723,687.983577844,1979.54678928,0.999999280817,0.861686688329
5388,masiph01,Phil Masi,3468,917,0.264417531719,0.265072487734,1034.98357784,2869.54678928,0.999999298998,0.861798320783
4996,liponjo01,Johnny Lipon,2661,690,0.259301014656,0.260847669621,807.983577844,2289.54678928,0.99999930103,0.861909773186
1965,cuthbne01,Ned Cuthbert,2113,537,0.254141031708,0.256903618914,654.983577844,1894.54678928,0.999999305192,0.862021045976
912,branski01,Kitty Bransfield,4999,1351,0.27025405081,0.270255794491,1468.98357784,3966.54678928,0.999999343753,0.862132139613
577,bemisha01,Harry Bemis,2229,569,0.255271422162,0.257728663053,686.983577844,1978.54678928,0.999999347224,0.862243054503
1296,cardejo02,Jose Cardenal,6964,1913,0.274698449167,0.27443757097,2030.98357784,5369.54678928,0.999999362152,0.862353791085
1229,callaal01,Alberto Callaspo,3556,941,0.264623172103,0.265241208073,1058.98357784,2933.54678928,0.999999397537,0.862464349805
6162,myersbi01,Billy Myers,2399,616,0.25677365569,0.258852307263,733.983577844,2101.54678928,0.999999400726,0.862574731065
4075,huntebr02,Brian Hunter,3347,882,0.263519569764,0.264299075417,999.983577844,2783.54678928,0.999999401007,0.862684935291
4731,laabsch01,Chet Laabs,3102,813,0.262088974855,0.263098936919,930.983577844,2607.54678928,0.99999940206,0.862794962909
8946,walkegr01,Greg Walker,2864,746,0.260474860335,0.261771134255,863.983577844,2436.54678928,0.999999417541,0.862904814354
3790,herrto01,Tom Herr,5349,1450,0.2710787063,0.271018122514,1567.98357784,4217.54678928,0.999999418303,0.863014490037
636,berroan01,Angel Berroa,2575,665,0.258252427184,0.259995245737,782.983577844,2228.54678928,0.999999421957,0.863123990382
799,bonifem01,Emilio Bonifacio,2572,664,0.258164852255,0.259922115592,781.983577844,2226.54678928,0.999999440906,0.863233315822
7688,schmiwa01,Walter Schmidt,2411,619,0.256739941933,0.258815002064,736.983577844,2110.54678928,0.999999443669,0.863342466762
7308,robined01,Eddie Robinson,4282,1146,0.267631947688,0.267876537714,1263.98357784,3454.54678928,0.999999449096,0.863451443622
5498,mccarti01,Tim McCarver,5529,1501,0.27147766323,0.271389713607,1618.98357784,4346.54678928,0.999999449871,0.863560246814
3423,guzmacr01,Cristian Guzman,5382,1459,0.271088814567,0.27102781602,1576.98357784,4241.54678928,0.99999945305,0.863668876755
1659,collijo01,Joe Collins,2329,596,0.255903821383,0.258172387594,713.983577844,2051.54678928,0.999999459011,0.863777333861
6793,piersji01,Jim Piersall,5890,1604,0.272325976231,0.27218451156,1721.98357784,4604.54678928,0.999999461889,0.863885618542
4112,infanom01,Omar Infante,5271,1427,0.27072661734,0.270692134508,1544.98357784,4162.54678928,0.999999479653,0.86399373122
1595,cliftha01,Harlond Clift,5730,1558,0.271902268761,0.271787127942,1675.98357784,4490.54678928,0.99999948187,0.864101672291
1064,brutobi01,Bill Bruton,6056,1651,0.272622192867,0.272464428785,1768.98357784,4723.54678928,0.999999497005,0.864209442176
6568,parkewe01,Wes Parker,4157,1110,0.267019485206,0.267328934328,1227.98357784,3365.54678928,0.999999497163,0.864317041269
2949,ganlebo01,Bob Ganley,2129,540,0.25364020667,0.256470781354,657.983577844,1907.54678928,0.999999498192,0.864424469976
3683,hechaad01,Adeiny Hechavarria,2183,555,0.254237288136,0.256910011921,672.983577844,1946.54678928,0.999999499335,0.864531728702
1203,cabreas01,Asdrubal Cabrera,4661,1253,0.268826432096,0.268950546462,1370.98357784,3726.54678928,0.999999503459,0.864638817852
2655,fermife01,Felix Fermin,2767,718,0.259486808818,0.26095696998,835.983577844,2367.54678928,0.999999503651,0.864745737825
9452,youngjo02,Joel Youngblood,3659,969,0.264826455316,0.26540728072,1086.98357784,3008.54678928,0.999999503828,0.864852489021
1828,craftha01,Harry Craft,2104,533,0.253326996198,0.256239242903,650.983577844,1889.54678928,0.99999950443,0.864959071841
7672,schiena01,Nate Schierholtz,2090,529,0.253110047847,0.256075915914,646.983577844,1879.54678928,0.999999516943,0.865065486691
2176,desmoia01,Ian Desmond,4105,1095,0.266747868453,0.267086968443,1212.98357784,3328.54678928,0.999999518934,0.865171733961
1037,brownol02,Ollie Brown,3642,964,0.264689730917,0.265287611088,1081.98357784,2996.54678928,0.999999521049,0.865277814045
1301,careyan01,Andy Carey,2850,741,0.26,0.261364868689,858.983577844,2427.54678928,0.99999952916,0.865383727343
4674,kouzmke01,Kevin Kouzmanoff,2525,650,0.257425742574,0.259319838949,767.983577844,2193.54678928,0.999999533198,0.865489474245
6203,nealegr01,Greasy Neale,2661,688,0.258549417512,0.26020199395,805.983577844,2291.54678928,0.999999535135,0.86559505514
3998,howarfr01,Frank Howard,6488,1774,0.273427866831,0.273229154547,1891.98357784,5032.54678928,0.999999541831,0.865700470424
5812,milleda02,Damian Miller,3182,834,0.262099308611,0.263085695368,951.983577844,2666.54678928,0.999999550541,0.865805720487
4178,jamesch02,Chris James,3040,794,0.261184210526,0.262325790814,911.983577844,2564.54678928,0.999999557962,0.865910805716
5441,maybica01,Cameron Maybin,2727,706,0.258892555922,0.260463305934,823.983577844,2339.54678928,0.99999957782,0.866015726508
9007,wardpr01,Preston Ward,2067,522,0.252539912917,0.255632440592,639.983577844,1863.54678928,0.999999580623,0.866120483235
8877,vergejo01,Johnny Vergez,2323,593,0.255273353422,0.257646585925,710.983577844,2048.54678928,0.999999595035,0.866225076291
3064,gibboja01,Jay Gibbons,2917,759,0.260198834419,0.261510552116,876.983577844,2476.54678928,0.999999597472,0.86632950605
4792,lankfra01,Ray Lankford,5747,1561,0.271619975639,0.271525080037,1678.98357784,4504.54678928,0.999999603732,0.866433772897
9062,webstmi01,Mitch Webster,3419,900,0.263234863995,0.264032047711,1017.98357784,2837.54678928,0.999999607305,0.866537877211
3131,girarjo01,Joe Girardi,4127,1100,0.266537436394,0.26689503079,1217.98357784,3345.54678928,0.999999609415,0.86664181937
8259,steinte01,Terry Steinbach,5369,1453,0.270627677407,0.270601216168,1570.98357784,4234.54678928,0.999999611159,0.866745599752
5121,lugoju01,Julio Lugo,4758,1279,0.268810424548,0.268933566485,1396.98357784,3797.54678928,0.999999613337,0.866849218736
2935,galloch01,Chick Galloway,3583,946,0.264024560424,0.264703455545,1063.98357784,2955.54678928,0.99999962401,0.866952676705
5980,moranmi01,Mickey Morandini,4558,1222,0.268100043879,0.268290205354,1339.98357784,3654.54678928,0.999999624136,0.867055974024
8589,thomeji01,Jim Thome,8422,2328,0.276418902873,0.276116181407,2445.98357784,6412.54678928,0.99999962487,0.867159111069
1105,burchal01,Al Burch,2185,554,0.253546910755,0.256332555317,671.983577844,1949.54678928,0.999999647191,0.867262088229
1463,charled01,Ed Charles,3482,917,0.263354394026,0.264125445225,1034.98357784,2883.54678928,0.999999658222,0.867364905866
4421,kaskoed01,Eddie Kasko,3546,935,0.263677382967,0.264400639989,1052.98357784,2929.54678928,0.999999660745,0.867467564345
2803,fostege01,George Foster,7023,1925,0.274099387726,0.273875629872,2042.98357784,5416.54678928,0.999999666174,0.867570064037
4080,hunteto01,Torii Hunter,8857,2452,0.27684317489,0.276534694171,2569.98357784,6723.54678928,0.99999967923,0.867672405317
428,barremi01,Michael Barrett,3512,925,0.263382687927,0.264144752825,1042.98357784,2905.54678928,0.999999685666,0.867774588545
8907,vollmcl01,Clyde Vollmer,2021,508,0.251360712519,0.254720587065,625.983577844,1831.54678928,0.999999686471,0.867876614083
2321,dowdto01,Tommy Dowd,5511,1492,0.270731264743,0.270697832288,1609.98357784,4337.54678928,0.999999688988,0.867978482298
9141,whitalo01,Lou Whitaker,8570,2369,0.276429404901,0.276131148896,2486.98357784,6519.54678928,0.999999691526,0.868080193553
3858,hinchbi01,Bill Hinchman,3043,793,0.260598093986,0.261812222262,910.983577844,2568.54678928,0.999999691561,0.868181748209
3033,gentiji01,Jim Gentile,2922,759,0.259753593429,0.261121229223,876.983577844,2481.54678928,0.999999695618,0.86828314663
6292,nixonot01,Otis Nixon,5115,1379,0.269599217986,0.269652416334,1496.98357784,4054.54678928,0.999999696975,0.868384389175
7036,randowi01,Willie Randolph,8018,2210,0.275629832876,0.275353387682,2327.98357784,6126.54678928,0.999999697326,0.868485476201
7414,rosarbu01,Buddy Rosar,3198,836,0.261413383365,0.262477811844,953.983577844,2680.54678928,0.999999721414,0.868586408085
6877,postwa01,Wally Post,4007,1064,0.265535313202,0.266001012751,1181.98357784,3261.54678928,0.99999972487,0.868687185169
4897,leibone01,Nemo Leibold,4167,1109,0.266138708903,0.266531005553,1226.98357784,3376.54678928,0.999999737225,0.868787807814
4709,kubekto01,Tony Kubek,4167,1109,0.266138708903,0.266531005553,1226.98357784,3376.54678928,0.999999737225,0.868888276366
8901,vizcajo01,Jose Vizcaino,5379,1453,0.270124558468,0.270135908279,1570.98357784,4244.54678928,0.999999747195,0.868988591187
2986,gardnbr01,Brett Gardner,3605,950,0.263522884882,0.264252271004,1067.98357784,2973.54678928,0.999999748422,0.869088752622
619,bergmda01,Dave Bergman,2679,690,0.257558790594,0.259340620259,807.983577844,2307.54678928,0.999999752364,0.869188761026
4193,javiest01,Stan Javier,5047,1358,0.26907073509,0.269166664362,1475.98357784,4007.54678928,0.999999765846,0.869288616754
9223,willidi02,Dick Williams,2959,768,0.259547144306,0.260926418572,885.983577844,2509.54678928,0.999999768718,0.86938832015
9334,wohlfji01,Jim Wohlford,3049,793,0.26008527386,0.2613615381,910.983577844,2574.54678928,0.999999778881,0.869487871567
4671,kotchca01,Casey Kotchman,3071,799,0.260175838489,0.261432826481,916.983577844,2590.54678928,0.999999786177,0.86958727135
8790,uptonju01,Justin Upton,4899,1315,0.268422126965,0.268573783531,1432.98357784,3902.54678928,0.99999979803,0.869686519848
4058,hulswru01,Rudy Hulswitt,2230,564,0.252914798206,0.255756914023,681.983577844,1984.54678928,0.999999800092,0.869785617399
3722,henderi01,Rickey Henderson,10961,3055,0.278715445671,0.278392202139,3172.98357784,8224.54678928,0.999999804198,0.86988456435
2954,ganzech01,Charlie Ganzel,2984,774,0.259383378016,0.260773471394,891.983577844,2528.54678928,0.999999811062,0.869983361044
527,beckfr02,Fred Beck,2130,536,0.251643192488,0.254812328045,653.983577844,1912.54678928,0.99999981248,0.870082007821
2167,dernibo01,Bob Dernier,2483,634,0.25533628675,0.257570048359,751.983577844,2167.54678928,0.999999814132,0.87018050502
8067,smithse01,Seth Smith,3252,849,0.261070110701,0.262159581622,966.983577844,2721.54678928,0.999999816944,0.870278852984
2069,davismi02,Mike Davis,2999,778,0.259419806602,0.260799201899,895.983577844,2539.54678928,0.999999818587,0.87037705205
4710,kubelja01,Jason Kubel,3480,913,0.262356321839,0.263239010349,1030.98357784,2885.54678928,0.999999819943,0.870475102555
1247,caminke01,Ken Caminiti,6288,1710,0.271946564885,0.271838102893,1827.98357784,4896.54678928,0.99999982208,0.870573004837
2736,flannti01,Tim Flannery,2473,631,0.255155681359,0.25742421743,748.983577844,2160.54678928,0.999999822751,0.870670759231
7739,scottlu01,Luke Scott,2810,725,0.258007117438,0.259656766615,842.983577844,2403.54678928,0.999999822885,0.870768366072
3708,helmsto01,Tommy Helms,4997,1342,0.268561136682,0.268698889893,1459.98357784,3973.54678928,0.99999982356,0.870865825693
8792,urbanbi01,Billy Urbanski,3046,791,0.259684832567,0.261012390998,908.983577844,2573.54678928,0.999999824585,0.870963138428
4152,jacksra01,Randy Jackson,3203,835,0.260693100219,0.261842458152,952.983577844,2686.54678928,0.999999825495,0.871060304608
4155,jacksro02,Ron Jackson,2986,774,0.25920964501,0.260621085035,891.983577844,2530.54678928,0.999999831306,0.871157324567
7109,reichri01,Rick Reichardt,3307,864,0.261263985485,0.262314842286,981.983577844,2761.54678928,0.999999832124,0.871254198633
7181,rhyneha01,Hal Rhyne,2031,508,0.250123092073,0.253688297492,625.983577844,1841.54678928,0.999999837618,0.871350927137
9172,whitffr01,Fred Whitfield,2284,578,0.253064798599,0.255826432322,695.983577844,2024.54678928,0.999999840457,0.871447510406
2575,evansal01,Al Evans,2053,514,0.250365319045,0.25385654507,631.983577844,1857.54678928,0.99999984078,0.871543948763
4911,lemonch01,Chet Lemon,6868,1875,0.273005241701,0.272842123679,1992.98357784,5311.54678928,0.999999843147,0.871640242537
1811,cowenal01,Al Cowens,5534,1494,0.269967473798,0.269990014073,1611.98357784,4358.54678928,0.999999843701,0.871736392051
9107,werthja01,Jayson Werth,5232,1408,0.269113149847,0.269202682003,1525.98357784,4142.54678928,0.999999844753,0.871832397629
5577,mcgehca01,Casey McGehee,2798,721,0.257684060043,0.259383429005,838.983577844,2395.54678928,0.999999845246,0.871928259595
900,braggda01,Darren Bragg,2461,627,0.254774481918,0.257109843023,744.983577844,2152.54678928,0.999999846822,0.87202397827
2146,delsiji01,Jim Delsing,2461,627,0.254774481918,0.257109843023,744.983577844,2152.54678928,0.999999846822,0.872119553974
6776,picinva01,Val Picinich,2877,743,0.258255126868,0.25983874673,860.983577844,2452.54678928,0.999999847772,0.872214987029
3883,hodgegi01,Gil Hodges,7030,1921,0.273257467994,0.273083142717,2038.98357784,5427.54678928,0.999999851269,0.872310277756
5104,lowrije01,Jed Lowrie,2821,727,0.257710031904,0.259393921964,844.983577844,2412.54678928,0.999999858431,0.872405426475
5796,milbola01,Larry Milbourne,2448,623,0.254493464052,0.256881877997,740.983577844,2143.54678928,0.999999859366,0.872500433498
6316,northji01,Jim Northrup,4692,1254,0.26726342711,0.267519831147,1371.98357784,3756.54678928,0.999999859991,0.872595299143
6757,phillbi01,Bill Phillips,4255,1130,0.265569917744,0.266007780018,1247.98357784,3443.54678928,0.999999865847,0.872690023728
7980,slaglji01,Jimmy Slagle,4996,1340,0.268214571657,0.268380198419,1457.98357784,3974.54678928,0.999999866019,0.872784607563
3654,hayesja02,Jackie Hayes,4040,1069,0.264603960396,0.265157048093,1186.98357784,3289.54678928,0.999999871595,0.872879050967
755,bluegos01,Ossie Bluege,6440,1751,0.271894409938,0.271791656266,1868.98357784,5007.54678928,0.999999874452,0.872973354248
6375,oestero01,Ron Oester,4214,1118,0.265306122449,0.265772606622,1235.98357784,3414.54678928,0.999999875072,0.873067517718
5452,maymi01,Milt May,3693,971,0.262929867317,0.26370639783,1088.98357784,3040.54678928,0.999999875149,0.873161541686
4520,kerinjo01,John Kerins,2227,561,0.251908396947,0.254918654664,678.983577844,1984.54678928,0.999999878949,0.873255426466
8106,snydefr01,Frank Snyder,4229,1122,0.265310948215,0.265775481086,1239.98357784,3425.54678928,0.999999880207,0.873349172364
4912,lemonji01,Jim Lemon,3445,901,0.261538461538,0.262521088712,1018.98357784,2862.54678928,0.999999880665,0.873442779687
498,bayja01,Jason Bay,4505,1200,0.266370699223,0.266715669019,1317.98357784,3623.54678928,0.999999881888,0.873536248743
7840,sheckji01,Jimmy Sheckard,7605,2084,0.274030243261,0.273826433193,2201.98357784,5839.54678928,0.999999883158,0.873629579839
4847,lawtoma02,Matt Lawton,4763,1273,0.267268528239,0.267521002789,1390.98357784,3808.54678928,0.999999883953,0.873722773278
3865,hintoch01,Chuck Hinton,3968,1048,0.264112903226,0.264723700522,1165.98357784,3238.54678928,0.99999988633,0.873815829368
3805,heywaja01,Jason Heyward,3535,926,0.261951909477,0.262866824962,1043.98357784,2927.54678928,0.999999887253,0.873908748409
5866,milneed01,Eddie Milner,2395,607,0.253444676409,0.256039485312,724.983577844,2106.54678928,0.999999894427,0.874001530709
7962,sizemgr01,Grady Sizemore,4147,1098,0.264769713046,0.265294103115,1215.98357784,3367.54678928,0.999999896543,0.874094176566
1220,cairomi01,Miguel Cairo,3956,1044,0.263902932255,0.264536265143,1161.98357784,3230.54678928,0.999999898309,0.874186686281
7345,rodrihe02,Henry Rodriguez,3031,784,0.258660508083,0.260122762412,901.983577844,2565.54678928,0.999999900617,0.874279060153
7231,rileser01,Ernie Riles,2504,637,0.254392971246,0.256750818249,754.983577844,2185.54678928,0.999999900929,0.874371298481
9170,whitesa02,Sammy White,3502,916,0.261564820103,0.262530304825,1033.98357784,2904.54678928,0.999999901847,0.874463401563
1953,curtich01,Chad Curtis,4017,1061,0.264127458302,0.264730108623,1178.98357784,3274.54678928,0.999999902039,0.874555369695
